timestamp,building_id,meter,meter_reading,site_id,primary_use,square_feet,year_built,floor_count
2016-09-05 04:00:00,157.0,0.0,98.88,2.0,Office,5258.0,1968.0,
2016-09-05 05:00:00,157.0,0.0,86.63,2.0,Office,5258.0,1968.0,
2016-09-05 06:00:00,157.0,0.0,93.67,2.0,Office,5258.0,1968.0,
2016-09-05 07:00:00,157.0,0.0,80.95,2.0,Office,5258.0,1968.0,
2016-09-05 08:00:00,157.0,0.0,92.6,2.0,Office,5258.0,1968.0,
2016-09-05 09:00:00,157.0,0.0,93.16,2.0,Office,5258.0,1968.0,
2016-09-05 10:00:00,157.0,0.0,111.67,2.0,Office,5258.0,1968.0,
2016-09-05 11:00:00,157.0,0.0,115.8,2.0,Office,5258.0,1968.0,
2016-09-05 12:00:00,157.0,0.0,120.9,2.0,Office,5258.0,1968.0,
2016-09-05 13:00:00,157.0,0.0,132.76,2.0,Office,5258.0,1968.0,
2016-09-05 14:00:00,157.0,0.0,135.27,2.0,Office,5258.0,1968.0,
2016-09-05 15:00:00,157.0,0.0,130.26,2.0,Office,5258.0,1968.0,
2016-09-05 16:00:00,157.0,0.0,133.38,2.0,Office,5258.0,1968.0,
2016-09-05 17:00:00,157.0,0.0,128.95,2.0,Office,5258.0,1968.0,
2016-09-05 18:00:00,157.0,0.0,123.58,2.0,Office,5258.0,1968.0,
2016-09-05 19:00:00,157.0,0.0,110.53,2.0,Office,5258.0,1968.0,
2016-09-05 20:00:00,157.0,0.0,114.22,2.0,Office,5258.0,1968.0,
2016-09-05 21:00:00,157.0,0.0,115.36,2.0,Office,5258.0,1968.0,
2016-09-05 22:00:00,157.0,0.0,111.11,2.0,Office,5258.0,1968.0,
2016-09-05 23:00:00,157.0,0.0,101.41,2.0,Office,5258.0,1968.0,
2016-09-06 00:00:00,157.0,0.0,64.74,2.0,Office,5258.0,1968.0,
2016-09-06 01:00:00,157.0,0.0,41.34,2.0,Office,5258.0,1968.0,
2016-09-06 02:00:00,157.0,0.0,38.91,2.0,Office,5258.0,1968.0,
2016-09-06 03:00:00,157.0,0.0,40.04,2.0,Office,5258.0,1968.0,
2016-09-06 04:00:00,157.0,0.0,39.55,2.0,Office,5258.0,1968.0,
2016-09-06 05:00:00,157.0,0.0,90.67,2.0,Office,5258.0,1968.0,
2016-09-06 06:00:00,157.0,0.0,102.44,2.0,Office,5258.0,1968.0,
2016-09-06 07:00:00,157.0,0.0,111.15,2.0,Office,5258.0,1968.0,
2016-09-06 08:00:00,157.0,0.0,116.53,2.0,Office,5258.0,1968.0,
2016-09-06 09:00:00,157.0,0.0,135.65,2.0,Office,5258.0,1968.0,
2016-09-06 10:00:00,157.0,0.0,141.06,2.0,Office,5258.0,1968.0,
2016-09-06 11:00:00,157.0,0.0,159.39,2.0,Office,5258.0,1968.0,
2016-09-06 12:00:00,157.0,0.0,156.61,2.0,Office,5258.0,1968.0,
2016-09-06 13:00:00,157.0,0.0,167.57,2.0,Office,5258.0,1968.0,
2016-09-06 14:00:00,157.0,0.0,167.54,2.0,Office,5258.0,1968.0,
2016-09-06 15:00:00,157.0,0.0,170.34,2.0,Office,5258.0,1968.0,
2016-09-06 16:00:00,157.0,0.0,169.69,2.0,Office,5258.0,1968.0,
2016-09-06 17:00:00,157.0,0.0,164.95,2.0,Office,5258.0,1968.0,
2016-09-06 18:00:00,157.0,0.0,160.2,2.0,Office,5258.0,1968.0,
2016-09-06 19:00:00,157.0,0.0,159.0,2.0,Office,5258.0,1968.0,
2016-09-06 20:00:00,157.0,0.0,147.9,2.0,Office,5258.0,1968.0,
2016-09-06 21:00:00,157.0,0.0,155.34,2.0,Office,5258.0,1968.0,
2016-09-06 22:00:00,157.0,0.0,144.79,2.0,Office,5258.0,1968.0,
2016-09-06 23:00:00,157.0,0.0,139.79,2.0,Office,5258.0,1968.0,
2016-09-07 00:00:00,157.0,0.0,122.91,2.0,Office,5258.0,1968.0,
2016-09-07 01:00:00,157.0,0.0,121.88,2.0,Office,5258.0,1968.0,
2016-09-07 02:00:00,157.0,0.0,127.49,2.0,Office,5258.0,1968.0,
2016-09-07 03:00:00,157.0,0.0,125.2,2.0,Office,5258.0,1968.0,
2016-09-07 04:00:00,157.0,0.0,116.29,2.0,Office,5258.0,1968.0,
2016-09-07 05:00:00,157.0,0.0,113.77,2.0,Office,5258.0,1968.0,
2016-09-07 06:00:00,157.0,0.0,116.99,2.0,Office,5258.0,1968.0,
2016-09-07 07:00:00,157.0,0.0,121.04,2.0,Office,5258.0,1968.0,
2016-09-07 08:00:00,157.0,0.0,133.64,2.0,Office,5258.0,1968.0,
2016-09-07 09:00:00,157.0,0.0,133.67,2.0,Office,5258.0,1968.0,
2016-09-07 10:00:00,157.0,0.0,129.71,2.0,Office,5258.0,1968.0,
2016-09-07 11:00:00,157.0,0.0,146.48,2.0,Office,5258.0,1968.0,
2016-09-07 12:00:00,157.0,0.0,166.8,2.0,Office,5258.0,1968.0,
2016-09-07 13:00:00,157.0,0.0,153.48,2.0,Office,5258.0,1968.0,
2016-09-07 14:00:00,157.0,0.0,158.07,2.0,Office,5258.0,1968.0,
2016-09-07 15:00:00,157.0,0.0,163.6,2.0,Office,5258.0,1968.0,
2016-09-07 16:00:00,157.0,0.0,157.19,2.0,Office,5258.0,1968.0,
2016-09-07 17:00:00,157.0,0.0,150.35,2.0,Office,5258.0,1968.0,
2016-09-07 18:00:00,157.0,0.0,152.15,2.0,Office,5258.0,1968.0,
2016-09-07 19:00:00,157.0,0.0,152.89,2.0,Office,5258.0,1968.0,
2016-09-07 20:00:00,157.0,0.0,146.13,2.0,Office,5258.0,1968.0,
2016-09-07 21:00:00,157.0,0.0,137.0,2.0,Office,5258.0,1968.0,
2016-09-07 22:00:00,157.0,0.0,135.16,2.0,Office,5258.0,1968.0,
2016-09-07 23:00:00,157.0,0.0,116.85,2.0,Office,5258.0,1968.0,
2016-09-08 00:00:00,157.0,0.0,46.65,2.0,Office,5258.0,1968.0,
2016-09-08 01:00:00,157.0,0.0,47.94,2.0,Office,5258.0,1968.0,
2016-09-08 02:00:00,157.0,0.0,47.55,2.0,Office,5258.0,1968.0,
2016-09-08 03:00:00,157.0,0.0,44.96,2.0,Office,5258.0,1968.0,
2016-09-08 04:00:00,157.0,0.0,43.66,2.0,Office,5258.0,1968.0,
2016-09-08 05:00:00,157.0,0.0,112.31,2.0,Office,5258.0,1968.0,
2016-09-08 06:00:00,157.0,0.0,129.23,2.0,Office,5258.0,1968.0,
2016-09-08 07:00:00,157.0,0.0,119.9,2.0,Office,5258.0,1968.0,
2016-09-08 08:00:00,157.0,0.0,146.2,2.0,Office,5258.0,1968.0,
2016-09-08 09:00:00,157.0,0.0,150.39,2.0,Office,5258.0,1968.0,
2016-09-08 10:00:00,157.0,0.0,157.56,2.0,Office,5258.0,1968.0,
2016-09-08 11:00:00,157.0,0.0,178.11,2.0,Office,5258.0,1968.0,
2016-09-08 12:00:00,157.0,0.0,172.03,2.0,Office,5258.0,1968.0,
2016-09-08 13:00:00,157.0,0.0,170.95,2.0,Office,5258.0,1968.0,
2016-09-08 14:00:00,157.0,0.0,179.92,2.0,Office,5258.0,1968.0,
2016-09-08 15:00:00,157.0,0.0,179.25,2.0,Office,5258.0,1968.0,
2016-09-08 16:00:00,157.0,0.0,175.43,2.0,Office,5258.0,1968.0,
2016-09-08 17:00:00,157.0,0.0,175.94,2.0,Office,5258.0,1968.0,
2016-09-08 18:00:00,157.0,0.0,162.29,2.0,Office,5258.0,1968.0,
2016-09-08 19:00:00,157.0,0.0,155.22,2.0,Office,5258.0,1968.0,
2016-09-08 20:00:00,157.0,0.0,142.34,2.0,Office,5258.0,1968.0,
2016-09-08 21:00:00,157.0,0.0,136.61,2.0,Office,5258.0,1968.0,
2016-09-08 22:00:00,157.0,0.0,136.86,2.0,Office,5258.0,1968.0,
2016-09-08 23:00:00,157.0,0.0,122.74,2.0,Office,5258.0,1968.0,
2016-09-09 00:00:00,157.0,0.0,42.1,2.0,Office,5258.0,1968.0,
2016-09-09 01:00:00,157.0,0.0,42.84,2.0,Office,5258.0,1968.0,
2016-09-09 02:00:00,157.0,0.0,44.25,2.0,Office,5258.0,1968.0,
2016-09-09 03:00:00,157.0,0.0,43.85,2.0,Office,5258.0,1968.0,
2016-09-09 04:00:00,157.0,0.0,36.4,2.0,Office,5258.0,1968.0,
2016-09-09 05:00:00,157.0,0.0,96.72,2.0,Office,5258.0,1968.0,
2016-09-09 06:00:00,157.0,0.0,134.49,2.0,Office,5258.0,1968.0,
2016-09-09 07:00:00,157.0,0.0,118.85,2.0,Office,5258.0,1968.0,
2016-09-09 08:00:00,157.0,0.0,128.43,2.0,Office,5258.0,1968.0,
2016-09-09 09:00:00,157.0,0.0,136.91,2.0,Office,5258.0,1968.0,
2016-09-09 10:00:00,157.0,0.0,150.7,2.0,Office,5258.0,1968.0,
2016-09-09 11:00:00,157.0,0.0,161.04,2.0,Office,5258.0,1968.0,
2016-09-09 12:00:00,157.0,0.0,164.61,2.0,Office,5258.0,1968.0,
2016-09-09 13:00:00,157.0,0.0,164.71,2.0,Office,5258.0,1968.0,
2016-09-09 14:00:00,157.0,0.0,165.94,2.0,Office,5258.0,1968.0,
2016-09-09 15:00:00,157.0,0.0,172.79,2.0,Office,5258.0,1968.0,
2016-09-09 16:00:00,157.0,0.0,167.99,2.0,Office,5258.0,1968.0,
2016-09-09 17:00:00,157.0,0.0,152.35,2.0,Office,5258.0,1968.0,
2016-09-09 18:00:00,157.0,0.0,134.63,2.0,Office,5258.0,1968.0,
2016-09-09 19:00:00,157.0,0.0,120.98,2.0,Office,5258.0,1968.0,
2016-09-09 20:00:00,157.0,0.0,118.32,2.0,Office,5258.0,1968.0,
2016-09-09 21:00:00,157.0,0.0,112.99,2.0,Office,5258.0,1968.0,
2016-09-09 22:00:00,157.0,0.0,104.55,2.0,Office,5258.0,1968.0,
2016-09-09 23:00:00,157.0,0.0,92.87,2.0,Office,5258.0,1968.0,
2016-09-10 00:00:00,157.0,0.0,38.83,2.0,Office,5258.0,1968.0,
2016-09-10 01:00:00,157.0,0.0,36.36,2.0,Office,5258.0,1968.0,
2016-09-10 02:00:00,157.0,0.0,36.23,2.0,Office,5258.0,1968.0,
2016-09-10 03:00:00,157.0,0.0,36.38,2.0,Office,5258.0,1968.0,
2016-09-10 04:00:00,157.0,0.0,36.21,2.0,Office,5258.0,1968.0,
2016-09-10 05:00:00,157.0,0.0,101.61,2.0,Office,5258.0,1968.0,
2016-09-10 06:00:00,157.0,0.0,120.13,2.0,Office,5258.0,1968.0,
2016-09-10 07:00:00,157.0,0.0,100.98,2.0,Office,5258.0,1968.0,
2016-09-10 08:00:00,157.0,0.0,93.78,2.0,Office,5258.0,1968.0,
2016-09-10 09:00:00,157.0,0.0,100.3,2.0,Office,5258.0,1968.0,
2016-09-10 10:00:00,157.0,0.0,102.07,2.0,Office,5258.0,1968.0,
2016-09-10 11:00:00,157.0,0.0,117.52,2.0,Office,5258.0,1968.0,
2016-09-10 12:00:00,157.0,0.0,130.17,2.0,Office,5258.0,1968.0,
2016-09-10 13:00:00,157.0,0.0,139.76,2.0,Office,5258.0,1968.0,
2016-09-10 14:00:00,157.0,0.0,141.27,2.0,Office,5258.0,1968.0,
2016-09-10 15:00:00,157.0,0.0,144.58,2.0,Office,5258.0,1968.0,
2016-09-10 16:00:00,157.0,0.0,144.0,2.0,Office,5258.0,1968.0,
2016-09-10 17:00:00,157.0,0.0,146.38,2.0,Office,5258.0,1968.0,
2016-09-10 18:00:00,157.0,0.0,137.51,2.0,Office,5258.0,1968.0,
2016-09-10 19:00:00,157.0,0.0,121.74,2.0,Office,5258.0,1968.0,
2016-09-10 20:00:00,157.0,0.0,107.68,2.0,Office,5258.0,1968.0,
2016-09-10 21:00:00,157.0,0.0,112.19,2.0,Office,5258.0,1968.0,
2016-09-10 22:00:00,157.0,0.0,102.72,2.0,Office,5258.0,1968.0,
2016-09-10 23:00:00,157.0,0.0,87.18,2.0,Office,5258.0,1968.0,
2016-09-11 00:00:00,157.0,0.0,37.84,2.0,Office,5258.0,1968.0,
2016-09-11 01:00:00,157.0,0.0,37.63,2.0,Office,5258.0,1968.0,
2016-09-11 02:00:00,157.0,0.0,37.24,2.0,Office,5258.0,1968.0,
2016-09-11 03:00:00,157.0,0.0,37.63,2.0,Office,5258.0,1968.0,
2016-09-11 04:00:00,157.0,0.0,36.68,2.0,Office,5258.0,1968.0,
2016-09-11 05:00:00,157.0,0.0,111.6,2.0,Office,5258.0,1968.0,
2016-09-11 06:00:00,157.0,0.0,119.28,2.0,Office,5258.0,1968.0,
2016-09-11 07:00:00,157.0,0.0,100.17,2.0,Office,5258.0,1968.0,
2016-09-11 08:00:00,157.0,0.0,89.92,2.0,Office,5258.0,1968.0,
2016-09-11 09:00:00,157.0,0.0,101.89,2.0,Office,5258.0,1968.0,
2016-09-11 10:00:00,157.0,0.0,101.78,2.0,Office,5258.0,1968.0,
2016-09-11 11:00:00,157.0,0.0,104.79,2.0,Office,5258.0,1968.0,
2016-09-11 12:00:00,157.0,0.0,112.54,2.0,Office,5258.0,1968.0,
2016-09-11 13:00:00,157.0,0.0,128.66,2.0,Office,5258.0,1968.0,
2016-09-11 14:00:00,157.0,0.0,135.6,2.0,Office,5258.0,1968.0,
2016-09-11 15:00:00,157.0,0.0,138.75,2.0,Office,5258.0,1968.0,
2016-09-11 16:00:00,157.0,0.0,141.87,2.0,Office,5258.0,1968.0,
2016-09-11 17:00:00,157.0,0.0,145.62,2.0,Office,5258.0,1968.0,
2016-09-11 18:00:00,157.0,0.0,138.11,2.0,Office,5258.0,1968.0,
2016-09-11 19:00:00,157.0,0.0,137.47,2.0,Office,5258.0,1968.0,
2016-09-11 20:00:00,157.0,0.0,133.32,2.0,Office,5258.0,1968.0,
2016-09-11 21:00:00,157.0,0.0,119.22,2.0,Office,5258.0,1968.0,
2016-09-11 22:00:00,157.0,0.0,106.29,2.0,Office,5258.0,1968.0,
2016-09-11 23:00:00,157.0,0.0,92.16,2.0,Office,5258.0,1968.0,
2016-09-12 00:00:00,157.0,0.0,39.48,2.0,Office,5258.0,1968.0,
2016-09-12 01:00:00,157.0,0.0,35.91,2.0,Office,5258.0,1968.0,
2016-09-12 02:00:00,157.0,0.0,36.81,2.0,Office,5258.0,1968.0,
2016-09-12 03:00:00,157.0,0.0,37.09,2.0,Office,5258.0,1968.0,
2016-09-12 04:00:00,157.0,0.0,37.21,2.0,Office,5258.0,1968.0,
2016-09-12 05:00:00,157.0,0.0,110.37,2.0,Office,5258.0,1968.0,
2016-09-12 06:00:00,157.0,0.0,125.33,2.0,Office,5258.0,1968.0,
2016-09-12 07:00:00,157.0,0.0,108.79,2.0,Office,5258.0,1968.0,
2016-09-12 08:00:00,157.0,0.0,121.25,2.0,Office,5258.0,1968.0,
2016-09-12 09:00:00,157.0,0.0,139.04,2.0,Office,5258.0,1968.0,
2016-09-12 10:00:00,157.0,0.0,153.79,2.0,Office,5258.0,1968.0,
2016-09-12 11:00:00,157.0,0.0,164.76,2.0,Office,5258.0,1968.0,
2016-09-12 12:00:00,157.0,0.0,167.65,2.0,Office,5258.0,1968.0,
2016-09-12 13:00:00,157.0,0.0,170.3,2.0,Office,5258.0,1968.0,
2016-09-12 14:00:00,157.0,0.0,172.51,2.0,Office,5258.0,1968.0,
2016-09-12 15:00:00,157.0,0.0,178.47,2.0,Office,5258.0,1968.0,
2016-09-12 16:00:00,157.0,0.0,172.19,2.0,Office,5258.0,1968.0,
2016-09-12 17:00:00,157.0,0.0,163.45,2.0,Office,5258.0,1968.0,
2016-09-12 18:00:00,157.0,0.0,154.82,2.0,Office,5258.0,1968.0,
2016-09-12 19:00:00,157.0,0.0,147.59,2.0,Office,5258.0,1968.0,
2016-09-12 20:00:00,157.0,0.0,137.67,2.0,Office,5258.0,1968.0,
2016-09-12 21:00:00,157.0,0.0,138.52,2.0,Office,5258.0,1968.0,
2016-09-12 22:00:00,157.0,0.0,130.63,2.0,Office,5258.0,1968.0,
2016-09-12 23:00:00,157.0,0.0,98.56,2.0,Office,5258.0,1968.0,
2016-09-13 00:00:00,157.0,0.0,44.21,2.0,Office,5258.0,1968.0,
2016-09-13 01:00:00,157.0,0.0,48.32,2.0,Office,5258.0,1968.0,
2016-09-13 02:00:00,157.0,0.0,45.26,2.0,Office,5258.0,1968.0,
2016-09-13 03:00:00,157.0,0.0,43.8,2.0,Office,5258.0,1968.0,
2016-09-13 04:00:00,157.0,0.0,42.54,2.0,Office,5258.0,1968.0,
2016-09-13 05:00:00,157.0,0.0,116.47,2.0,Office,5258.0,1968.0,
2016-09-13 06:00:00,157.0,0.0,126.33,2.0,Office,5258.0,1968.0,
2016-09-13 07:00:00,157.0,0.0,110.72,2.0,Office,5258.0,1968.0,
2016-09-13 08:00:00,157.0,0.0,116.1,2.0,Office,5258.0,1968.0,
2016-09-13 09:00:00,157.0,0.0,137.95,2.0,Office,5258.0,1968.0,
2016-09-13 10:00:00,157.0,0.0,153.7,2.0,Office,5258.0,1968.0,
2016-09-13 11:00:00,157.0,0.0,164.28,2.0,Office,5258.0,1968.0,
2016-09-13 12:00:00,157.0,0.0,169.3,2.0,Office,5258.0,1968.0,
2016-09-13 13:00:00,157.0,0.0,170.1,2.0,Office,5258.0,1968.0,
2016-09-13 14:00:00,157.0,0.0,170.37,2.0,Office,5258.0,1968.0,
2016-09-13 15:00:00,157.0,0.0,174.58,2.0,Office,5258.0,1968.0,
2016-09-13 16:00:00,157.0,0.0,169.76,2.0,Office,5258.0,1968.0,
2016-09-13 17:00:00,157.0,0.0,161.96,2.0,Office,5258.0,1968.0,
2016-09-13 18:00:00,157.0,0.0,153.67,2.0,Office,5258.0,1968.0,
2016-09-13 19:00:00,157.0,0.0,156.26,2.0,Office,5258.0,1968.0,
2016-09-13 20:00:00,157.0,0.0,144.45,2.0,Office,5258.0,1968.0,
2016-09-13 21:00:00,157.0,0.0,140.08,2.0,Office,5258.0,1968.0,
2016-09-13 22:00:00,157.0,0.0,134.4,2.0,Office,5258.0,1968.0,
2016-09-13 23:00:00,157.0,0.0,106.16,2.0,Office,5258.0,1968.0,
2016-09-14 00:00:00,157.0,0.0,42.51,2.0,Office,5258.0,1968.0,
2016-09-14 01:00:00,157.0,0.0,40.01,2.0,Office,5258.0,1968.0,
2016-09-14 02:00:00,157.0,0.0,41.33,2.0,Office,5258.0,1968.0,
2016-09-14 03:00:00,157.0,0.0,44.54,2.0,Office,5258.0,1968.0,
2016-09-14 04:00:00,157.0,0.0,41.25,2.0,Office,5258.0,1968.0,
2016-09-14 05:00:00,157.0,0.0,109.18,2.0,Office,5258.0,1968.0,
2016-09-14 06:00:00,157.0,0.0,116.84,2.0,Office,5258.0,1968.0,
2016-09-14 07:00:00,157.0,0.0,108.85,2.0,Office,5258.0,1968.0,
2016-09-14 08:00:00,157.0,0.0,122.36,2.0,Office,5258.0,1968.0,
2016-09-14 09:00:00,157.0,0.0,137.92,2.0,Office,5258.0,1968.0,
2016-09-14 10:00:00,157.0,0.0,148.29,2.0,Office,5258.0,1968.0,
2016-09-14 11:00:00,157.0,0.0,157.41,2.0,Office,5258.0,1968.0,
2016-09-14 12:00:00,157.0,0.0,165.11,2.0,Office,5258.0,1968.0,
2016-09-14 13:00:00,157.0,0.0,164.12,2.0,Office,5258.0,1968.0,
2016-09-14 14:00:00,157.0,0.0,164.73,2.0,Office,5258.0,1968.0,
2016-09-14 15:00:00,157.0,0.0,170.49,2.0,Office,5258.0,1968.0,
2016-09-14 16:00:00,157.0,0.0,167.17,2.0,Office,5258.0,1968.0,
2016-09-14 17:00:00,157.0,0.0,161.23,2.0,Office,5258.0,1968.0,
2016-09-14 18:00:00,157.0,0.0,156.77,2.0,Office,5258.0,1968.0,
2016-09-14 19:00:00,157.0,0.0,146.64,2.0,Office,5258.0,1968.0,
2016-09-14 20:00:00,157.0,0.0,138.63,2.0,Office,5258.0,1968.0,
2016-09-14 21:00:00,157.0,0.0,135.42,2.0,Office,5258.0,1968.0,
2016-09-14 22:00:00,157.0,0.0,123.58,2.0,Office,5258.0,1968.0,
2016-09-14 23:00:00,157.0,0.0,98.97,2.0,Office,5258.0,1968.0,
2016-09-15 00:00:00,157.0,0.0,42.43,2.0,Office,5258.0,1968.0,
2016-09-15 01:00:00,157.0,0.0,43.81,2.0,Office,5258.0,1968.0,
2016-09-15 02:00:00,157.0,0.0,43.65,2.0,Office,5258.0,1968.0,
2016-09-15 03:00:00,157.0,0.0,43.78,2.0,Office,5258.0,1968.0,
2016-09-15 04:00:00,157.0,0.0,43.03,2.0,Office,5258.0,1968.0,
2016-09-15 05:00:00,157.0,0.0,74.47,2.0,Office,5258.0,1968.0,
2016-09-15 06:00:00,157.0,0.0,84.53,2.0,Office,5258.0,1968.0,
2016-09-15 07:00:00,157.0,0.0,81.23,2.0,Office,5258.0,1968.0,
2016-09-15 08:00:00,157.0,0.0,96.36,2.0,Office,5258.0,1968.0,
2016-09-15 09:00:00,157.0,0.0,150.22,2.0,Office,5258.0,1968.0,
2016-09-15 10:00:00,157.0,0.0,153.04,2.0,Office,5258.0,1968.0,
2016-09-15 11:00:00,157.0,0.0,154.46,2.0,Office,5258.0,1968.0,
2016-09-15 12:00:00,157.0,0.0,160.38,2.0,Office,5258.0,1968.0,
2016-09-15 13:00:00,157.0,0.0,163.52,2.0,Office,5258.0,1968.0,
2016-09-15 14:00:00,157.0,0.0,165.19,2.0,Office,5258.0,1968.0,
2016-09-15 15:00:00,157.0,0.0,167.03,2.0,Office,5258.0,1968.0,
2016-09-15 16:00:00,157.0,0.0,165.21,2.0,Office,5258.0,1968.0,
2016-09-15 17:00:00,157.0,0.0,157.76,2.0,Office,5258.0,1968.0,
2016-09-15 18:00:00,157.0,0.0,152.58,2.0,Office,5258.0,1968.0,
2016-09-15 19:00:00,157.0,0.0,141.35,2.0,Office,5258.0,1968.0,
2016-09-15 20:00:00,157.0,0.0,141.13,2.0,Office,5258.0,1968.0,
2016-09-15 21:00:00,157.0,0.0,125.9,2.0,Office,5258.0,1968.0,
2016-09-15 22:00:00,157.0,0.0,130.71,2.0,Office,5258.0,1968.0,
2016-09-15 23:00:00,157.0,0.0,97.91,2.0,Office,5258.0,1968.0,
2016-09-16 00:00:00,157.0,0.0,43.55,2.0,Office,5258.0,1968.0,
2016-09-16 01:00:00,157.0,0.0,41.06,2.0,Office,5258.0,1968.0,
2016-09-16 02:00:00,157.0,0.0,41.3,2.0,Office,5258.0,1968.0,
2016-09-16 03:00:00,157.0,0.0,40.68,2.0,Office,5258.0,1968.0,
2016-09-16 04:00:00,157.0,0.0,41.36,2.0,Office,5258.0,1968.0,
2016-09-16 05:00:00,157.0,0.0,79.74,2.0,Office,5258.0,1968.0,
2016-09-16 06:00:00,157.0,0.0,93.71,2.0,Office,5258.0,1968.0,
2016-09-16 07:00:00,157.0,0.0,93.39,2.0,Office,5258.0,1968.0,
2016-09-16 08:00:00,157.0,0.0,110.3,2.0,Office,5258.0,1968.0,
2016-09-16 09:00:00,157.0,0.0,123.09,2.0,Office,5258.0,1968.0,
2016-09-16 10:00:00,157.0,0.0,124.86,2.0,Office,5258.0,1968.0,
2016-09-16 11:00:00,157.0,0.0,140.38,2.0,Office,5258.0,1968.0,
2016-09-16 12:00:00,157.0,0.0,156.27,2.0,Office,5258.0,1968.0,
2016-09-16 13:00:00,157.0,0.0,147.6,2.0,Office,5258.0,1968.0,
2016-09-16 14:00:00,157.0,0.0,158.16,2.0,Office,5258.0,1968.0,
2016-09-16 15:00:00,157.0,0.0,148.29,2.0,Office,5258.0,1968.0,
2016-09-16 16:00:00,157.0,0.0,149.34,2.0,Office,5258.0,1968.0,
2016-09-16 17:00:00,157.0,0.0,137.77,2.0,Office,5258.0,1968.0,
2016-09-16 18:00:00,157.0,0.0,136.81,2.0,Office,5258.0,1968.0,
2016-09-16 19:00:00,157.0,0.0,116.93,2.0,Office,5258.0,1968.0,
2016-09-16 20:00:00,157.0,0.0,112.38,2.0,Office,5258.0,1968.0,
2016-09-16 21:00:00,157.0,0.0,100.12,2.0,Office,5258.0,1968.0,
2016-09-16 22:00:00,157.0,0.0,100.06,2.0,Office,5258.0,1968.0,
2016-09-16 23:00:00,157.0,0.0,85.91,2.0,Office,5258.0,1968.0,
2016-09-17 00:00:00,157.0,0.0,42.19,2.0,Office,5258.0,1968.0,
2016-09-17 01:00:00,157.0,0.0,42.25,2.0,Office,5258.0,1968.0,
2016-09-17 02:00:00,157.0,0.0,44.44,2.0,Office,5258.0,1968.0,
2016-09-17 03:00:00,157.0,0.0,39.66,2.0,Office,5258.0,1968.0,
2016-09-17 04:00:00,157.0,0.0,37.51,2.0,Office,5258.0,1968.0,
2016-09-17 05:00:00,157.0,0.0,87.69,2.0,Office,5258.0,1968.0,
2016-09-17 06:00:00,157.0,0.0,98.72,2.0,Office,5258.0,1968.0,
2016-09-17 07:00:00,157.0,0.0,84.04,2.0,Office,5258.0,1968.0,
2016-09-17 08:00:00,157.0,0.0,84.65,2.0,Office,5258.0,1968.0,
2016-09-17 09:00:00,157.0,0.0,90.33,2.0,Office,5258.0,1968.0,
2016-09-17 10:00:00,157.0,0.0,83.69,2.0,Office,5258.0,1968.0,
2016-09-17 11:00:00,157.0,0.0,105.66,2.0,Office,5258.0,1968.0,
2016-09-17 12:00:00,157.0,0.0,120.27,2.0,Office,5258.0,1968.0,
2016-09-17 13:00:00,157.0,0.0,123.96,2.0,Office,5258.0,1968.0,
2016-09-17 14:00:00,157.0,0.0,134.61,2.0,Office,5258.0,1968.0,
2016-09-17 15:00:00,157.0,0.0,126.93,2.0,Office,5258.0,1968.0,
2016-09-17 16:00:00,157.0,0.0,137.11,2.0,Office,5258.0,1968.0,
2016-09-17 17:00:00,157.0,0.0,131.11,2.0,Office,5258.0,1968.0,
2016-09-17 18:00:00,157.0,0.0,130.22,2.0,Office,5258.0,1968.0,
2016-09-17 19:00:00,157.0,0.0,117.93,2.0,Office,5258.0,1968.0,
2016-09-17 20:00:00,157.0,0.0,105.82,2.0,Office,5258.0,1968.0,
2016-09-17 21:00:00,157.0,0.0,106.07,2.0,Office,5258.0,1968.0,
2016-09-17 22:00:00,157.0,0.0,95.55,2.0,Office,5258.0,1968.0,
2016-09-17 23:00:00,157.0,0.0,86.97,2.0,Office,5258.0,1968.0,
2016-09-18 00:00:00,157.0,0.0,40.42,2.0,Office,5258.0,1968.0,
2016-09-18 01:00:00,157.0,0.0,39.5,2.0,Office,5258.0,1968.0,
2016-09-18 02:00:00,157.0,0.0,38.86,2.0,Office,5258.0,1968.0,
2016-09-18 03:00:00,157.0,0.0,37.3,2.0,Office,5258.0,1968.0,
2016-09-18 04:00:00,157.0,0.0,38.25,2.0,Office,5258.0,1968.0,
2016-09-18 05:00:00,157.0,0.0,88.45,2.0,Office,5258.0,1968.0,
2016-09-18 06:00:00,157.0,0.0,102.3,2.0,Office,5258.0,1968.0,
2016-09-18 07:00:00,157.0,0.0,86.33,2.0,Office,5258.0,1968.0,
2016-09-18 08:00:00,157.0,0.0,85.57,2.0,Office,5258.0,1968.0,
2016-09-18 09:00:00,157.0,0.0,88.54,2.0,Office,5258.0,1968.0,
2016-09-18 10:00:00,157.0,0.0,83.75,2.0,Office,5258.0,1968.0,
2016-09-18 11:00:00,157.0,0.0,95.87,2.0,Office,5258.0,1968.0,
2016-09-18 12:00:00,157.0,0.0,104.45,2.0,Office,5258.0,1968.0,
2016-09-18 13:00:00,157.0,0.0,116.38,2.0,Office,5258.0,1968.0,
2016-09-18 14:00:00,157.0,0.0,131.61,2.0,Office,5258.0,1968.0,
2016-09-18 15:00:00,157.0,0.0,137.44,2.0,Office,5258.0,1968.0,
